Educ,YEAR,Age_grp,hmort,w.obs,obs,lnWealth.mean,lnWealth.sd,lnNrmWealth.mean,lnNrmWealth.sd,lnPermIncome.mean,lnPermIncome.sd,lnMortgage.mean,lnMortgage.sd,lnNrmMortgage.mean,lnNrmMortgage.sd,BASE_YR
HS,2004,"(35,40]",Has mortgage debt,3884002.0370033868,577,4.803869132721869,1.2839507856407448,0.43706774813316174,1.1358652134630234,4.366801384588707,0.5214208275873796,4.8092221429308335,0.8480049756043383,0.44242075834212646,0.7947632892819885,2019
HS,2004,"(40,45]",Has mortgage debt,4246399.223529352,702,5.140781385845354,1.1870259662016598,0.7654896576142485,0.9647901605382433,4.375291728231106,0.5334530690313979,4.633349245036266,0.9687508571114638,0.25805751680516026,0.8835876270861739,2019
HS,2004,"(45,50]",Has mortgage debt,4159623.4177881647,648,5.284070934221616,1.2544355612177676,0.8631196244938639,1.0955023555172587,4.420951309727752,0.6244714820971178,4.5935480154083805,0.9645261608331845,0.17259670568062832,0.8786441957822255,2019
HS,2004,"(50,55]",Has mortgage debt,3788691.722130378,628,5.386930541700475,1.2632341291972504,1.0152376747808882,1.118177083307904,4.371692866919586,0.766401369121523,4.47925456975142,0.8573721157538664,0.10756170283183372,0.8894495566655779,2019
HS,2004,"(55,60]",Has mortgage debt,2486400.0569038233,483,5.705429884642616,1.240380187030994,1.2603643949689045,1.045206579750609,4.445065489673711,0.6515952856307307,4.0259217591549845,1.1449067685987593,-0.41914373051872694,1.1631275926218623,2019
HS,2004,"(60,65]",Has mortgage debt,1294736.1188099538,274,5.721118392127751,1.3619032445524917,1.4761050163206446,1.1295399175014686,4.245013375807107,0.7188938851244027,4.247071935253391,1.1532474413304359,0.0020585594462842953,0.9836152196400414,2019
HS,2004,"(65,70]",Has mortgage debt,1099232.6081360076,201,5.76966241020296,1.29275387465419,1.6634154625084152,1.0669637904557185,4.106246947694545,0.6983054626548507,4.052393336289869,0.9753720781736392,-0.05385361140467512,1.0339493980551684,2019
HS,2004,"(70,75]",Has mortgage debt,861016.5258667854,120,5.30334660662259,1.5631683286083946,1.3524370133013397,1.3742919767323536,3.9509095933212506,0.5934407368280864,4.018239393573646,0.9967950871929969,0.0673298002523958,1.1485156676717283,2019
HS,2004,"(75,80]",Has mortgage debt,568384.9168101778,81,5.421777089660813,1.1107870489647107,1.6542505051096357,0.9114207380277508,3.7675265845511774,0.6206271138020297,3.9355459212681883,0.7169029166251225,0.16801933671701091,0.3984176369796281,2019
HS,2004,"(80,85]",Has mortgage debt,236422.0521736259,25,5.1367690337505545,0.984427609521655,1.8604822857753098,1.0591318909815237,3.276286747975245,0.25886057974481486,3.5929065089780705,0.9140090039414318,0.31661976100282574,1.1131098949728846,2019
HS,2007,"(15,20]",Has mortgage debt,45103.135477663855,5,2.9184084147223617,0.16960780269138057,-0.8465103455793201,0.16960780269138065,3.7649187603016823,0,1.9022248352239939,0.06879899709207475,-1.862693925077688,0.06879899709207475,2019
HS,2007,"(20,25]",Has mortgage debt,589018.3499073569,62,3.618507078146203,1.2984873487501616,-0.4330715324434874,1.2718082639154162,4.05157861058969,0.406408379333454,4.574212053417481,0.7539105836318909,0.5226334428277911,0.8549707198388361,2019
HS,2007,"(25,30]",Has mortgage debt,1770929.6696147982,215,4.571067020793696,1.3135420904388848,0.3410042270569768,1.0986136443854377,4.230062793736719,0.6587961465363905,4.891072457435827,0.8938632164957905,0.6610096636991075,0.9370819367356061,2019
HS,2007,"(30,35]",Has mortgage debt,3037337.8806170877,418,4.408467157579694,1.4411327106903848,0.07929390106294555,1.1689694201093621,4.329173256516748,0.5084300725786693,4.944744589272989,0.8532975327141177,0.61557133275624,0.6682288349507883,2019
HS,2007,"(35,40]",Has mortgage debt,3686954.501899911,583,4.946257934274057,1.3257875199854492,0.487100230962508,1.13598692873881,4.45915770331155,0.5610742000246254,4.843920591632731,1.0250080385794058,0.3847628883211816,0.9240633811360179,2019
HS,2007,"(40,45]",Has mortgage debt,3992171.544675657,641,5.177724028539863,1.2598608057116318,0.7515689605629603,1.0013386042688825,4.426155067976903,0.565573729179037,4.765227830906002,0.7481498053570873,0.3390727629290993,0.8001508338038243,2019
HS,2007,"(45,50]",Has mortgage debt,4566521.484902125,743,5.451123585676986,1.180341043049219,0.9790162394843678,1.0117355673069748,4.472107346192618,0.5625549798281846,4.690655550132461,0.9292063249867988,0.21854820393984306,0.9016582725112405,2019
HS,2007,"(50,55]",Has mortgage debt,3930109.047463748,673,5.5740194582790235,1.1193862041359273,1.133523828523851,0.9837691625035824,4.440495629755173,0.665337799854815,4.394006076521462,1.0269649165328743,-0.046489553233710706,1.0692787838863698,2019
HS,2007,"(55,60]",Has mortgage debt,3151921.822052624,513,5.698391423928051,1.1463282053610209,1.3803599982359445,1.0730297885347349,4.318031425692106,0.7218160662788806,4.274423374790133,1.2544104722907155,-0.04360805090197334,1.108756860902947,2019
HS,2007,"(60,65]",Has mortgage debt,2318415.7536801165,382,5.779931936816376,1.2062603455239485,1.5056306849415466,0.9364050212705882,4.274301251874829,0.6719359288064609,4.107348343879871,1.345096114168418,-0.1669529079949582,1.1898073199018353,2019
HS,2007,"(65,70]",Has mortgage debt,1757925.4574109933,285,5.436419578079334,1.4418193048756578,1.5043826098055064,1.1929435251752027,3.9320369682738274,0.7504772286005671,3.9988300247907067,1.1533110310951844,0.06679305651687933,1.1346776044814373,2019
HS,2007,"(70,75]",Has mortgage debt,984907.8426474395,115,5.090080220645284,1.1343222401567639,1.3017860567777526,1.1537415964087874,3.7882941638675316,0.5385741210419523,3.4802705278657653,1.4494958199808874,-0.30802363600176624,1.57596784786625,2019
HS,2007,"(75,80]",Has mortgage debt,527507.0208922722,65,5.720977137619543,0.8295623283843706,2.1253551741284187,0.7475678346677949,3.5956219634911237,0.544694509783393,3.967192435036452,0.9277838175345972,0.3715704715453283,0.8809368116963148,2019
HS,2007,"(80,85]",Has mortgage debt,129680.82867915707,25,6.271511870611756,1.1789704036378843,2.269633913742593,0.6379813800164179,4.001877956869164,0.585402418677488,2.6935325530294647,2.380316834139182,-1.3083454038396987,2.067940437037618,2019
HS,2007,"(85,90]",Has mortgage debt,147711.14547496775,15,5.759831888965615,1.2853761442850515,1.755767426394157,0.8538407615982494,4.004064462571458,0.6531357626989156,3.832826261726577,1.393419049983588,-0.17123820084488078,0.9828639064776767,2019
HS,2010,"(15,20]",Has mortgage debt,35675.66298950146,5,3.3462410032776853,0,0.4069592400207811,0.052607380722738864,2.939281763256904,0.05260738072273901,4.663838833111341,0,1.724557069854437,0.05260738072273883,2019
HS,2010,"(20,25]",Has mortgage debt,604819.3704265719,99,3.6947195700899185,1.070878955158195,-0.23394232785463506,0.9069824859102944,3.9286618979445533,0.6608911176268343,4.570787280408396,0.5079412050356791,0.6421253824638425,0.8280909673208017,2019
HS,2010,"(25,30]",Has mortgage debt,1323665.5363830475,259,3.684385926993842,1.0994562097488256,-0.46264908869493365,0.9993461143589505,4.147035015688775,0.4395855102891228,4.620630114604885,0.47943198366610257,0.47359509891610907,0.5456278811522355,2019
HS,2010,"(30,35]",Has mortgage debt,2371967.272644404,495,4.391177902315133,1.1704608840347646,0.07897758294798617,1.0269059955122668,4.312200319367146,0.5379222781485787,4.70284809183655,0.6759475857390613,0.3906477724694037,0.6964696365225583,2019
HS,2010,"(35,40]",Has mortgage debt,3123559.3353110543,664,4.375940955293793,1.0221033739164815,0.04392822793794434,0.9959417493998856,4.332012727355849,0.5705094093952494,4.8003475303461345,0.7560655723664071,0.46833480299028524,0.7431900946752411,2019
HS,2010,"(40,45]",Has mortgage debt,2952890.911168834,695,4.78827788635071,1.160338820216072,0.4198634020359038,1.0199609192157153,4.368414484314806,0.6222111384787555,4.640875309472537,0.9457901550601271,0.27246082515773123,0.8448350782809453,2019
HS,2010,"(45,50]",Has mortgage debt,3605919.887064342,820,5.115817188245468,1.235787977390101,0.5830695117373674,1.1062941122947356,4.532747676508101,0.567553968306096,4.596973859317552,1.1552783937730602,0.06422618280945208,1.0417393465775298,2019
HS,2010,"(50,55]",Has mortgage debt,3991043.45799989,940,5.137186893428195,1.2804495522656716,0.7535658868972018,1.1010465056460805,4.383621006530993,0.6164413325879222,4.383175045819051,1.1008949528178917,-4.4596071194174164e-4,1.1154523527143307,2019
HS,2010,"(55,60]",Has mortgage debt,2856138.9810295906,784,5.415208894362065,1.1766962043083464,1.0472497183096368,1.0470905787461409,4.367959176052428,0.7215784848823564,4.234996124025692,1.4408943775394447,-0.13296305202673595,1.385788260257703,2019
HS,2010,"(60,65]",Has mortgage debt,2240945.2142633987,549,5.355687428416457,1.3737825810315643,1.1748330616283669,1.1638678534619462,4.18085436678809,0.717794723708694,4.458320319512227,0.967238086877174,0.27746595272413704,1.07074469605795,2019
HS,2010,"(65,70]",Has mortgage debt,1706450.5746990282,384,5.332295159860272,1.5853229915898122,1.2430679910417322,1.2855170912475484,4.089227168818539,0.694801350121999,4.324288015576742,1.0916037388574453,0.2350608467582026,0.9729843561703119,2019
HS,2010,"(70,75]",Has mortgage debt,1126986.492138953,230,5.156696452676847,1.1740382339520012,1.1174775390741554,0.936759485154448,4.039218913602692,0.5588388446797585,4.129035893972738,1.1242893775582283,0.08981698037004608,1.1053965368254173,2019
HS,2010,"(75,80]",Has mortgage debt,634467.3551944816,95,4.923789905770654,1.3444561703582485,1.1480154117644128,1.2277184841496573,3.7757744940062414,0.5890355541286095,3.678296677010699,1.0136007795533148,-0.09747781699554253,0.95689426838989,2019
HS,2010,"(80,85]",Has mortgage debt,428801.1117621586,74,5.168153502975404,1.3953958456731705,1.5920141593629533,1.5077898381263022,3.5761393436124504,0.5477239785115773,3.745162946365596,1.29348754042811,0.16902360275314549,1.3676551608158485,2019
HS,2010,"(85,90]",Has mortgage debt,105087.60925620138,20,6.0508894950257215,1.05818715167127,2.207398497524218,0.5212530921782621,3.8434909975015037,0.7694998509262857,3.3245331916669363,0.6956009899823142,-0.5189578058345673,0.10920872346232637,2019
HS,2010,"(90,95]",Has mortgage debt,25944.348709890357,5,4.114517494522051,0.0055568892704062995,0.46838957173076806,0.005556889270406238,3.646127922791283,0,3.0315170277525745,0.03131162856411262,-0.6146108950387084,0.031311628564112626,2019
HS,2013,"(20,25]",Has mortgage debt,542450.6293755615,79,3.489237395524108,1.3542496157753725,-0.4695236319968288,1.3946472466482496,3.958761027520937,0.4871781517538021,4.042876758925105,0.9534166750121588,0.08411573140416806,1.014162790964129,2019
HS,2013,"(25,30]",Has mortgage debt,1112573.989542531,185,3.657153191973609,1.35080037579886,-0.47437803578709836,1.1392244128466305,4.131531227760708,0.47759285421258785,4.435764789355968,0.8569102869758571,0.30423356159526077,0.7470087566028348,2019
HS,2013,"(30,35]",Has mortgage debt,2245245.4148994973,373,4.058512058482502,1.3340750814762805,-0.23756002593571413,1.2317763785344185,4.296072084418216,0.5685105708954202,4.710520037622503,0.8459103641577114,0.4144479532042866,0.6887254543651201,2019
HS,2013,"(35,40]",Has mortgage debt,2191084.728527667,431,4.28773135084912,1.399587081578686,-0.03734147699750196,1.2964098612571906,4.325072827846622,0.5418094434283364,4.470050221528377,1.0199275708181534,0.14497739368175416,0.9283751193471085,2019
HS,2013,"(40,45]",Has mortgage debt,2801577.0490002315,582,4.66822158921675,1.3489265818901246,0.21035986016603073,1.1468169147705252,4.457861729050719,0.6015561781467722,4.618607298742767,0.8293369671330781,0.16074556969204823,0.7720622860887595,2019
HS,2013,"(45,50]",Has mortgage debt,3647179.442576913,801,4.9972123149619545,1.5091710078745388,0.5839818207970929,1.2180442633890278,4.4132304941648615,0.6617205624899669,4.671948886538419,0.9271345756332939,0.2587183923735574,0.8084013940811076,2019
HS,2013,"(50,55]",Has mortgage debt,3220846.8100935593,791,5.198994986925177,1.5549470520214292,0.7416474377432906,1.333244669647491,4.457347549181887,0.7117649066529684,4.5909530287846,1.0533010727805192,0.1336054796027137,0.9364723686418543,2019
HS,2013,"(55,60]",Has mortgage debt,2825641.806385788,643,5.294188142856702,1.4579934799268663,0.969108984965195,1.2339059481262211,4.325079157891507,0.751756764408953,4.512715693913063,1.0937940526776506,0.18763653602155636,1.0758012145744487,2019
HS,2013,"(60,65]",Has mortgage debt,2459639.860463396,528,5.086941125427761,1.5213194114370374,0.8751298868173342,1.246455296895569,4.2118112386104265,0.706727728200611,4.42883569901847,0.9908743439389356,0.21702446040804316,1.2036684526316208,2019
